trialNum,numTeachers,numAssessments,numExamples,teacherMu,simType,IG
0,2,2,3,0.5,sortedUncertainTeachers,1449.5642346932718
0,2,2,3,0.5,unsortedPerfectTeachers,1391.6948540098047
0,2,2,3,0.5,sortedPerfectTeachers,1464.3542259700237
0,3,2,3,0.5,unsortedUncertainTeachers,1391.1015351483372
0,3,2,3,0.5,sortedUncertainTeachers,1442.77977248873
0,3,2,3,0.5,unsortedPerfectTeachers,1392.4866372071385
0,3,2,3,0.5,sortedPerfectTeachers,1460.7710023851776
0,5,2,3,0.5,unsortedUncertainTeachers,1394.262648319399
0,5,2,3,0.5,sortedUncertainTeachers,1446.2373116243261
0,5,2,3,0.5,unsortedPerfectTeachers,1396.8766320114619
0,5,2,3,0.5,sortedPerfectTeachers,1465.5949829984065
0,10,2,3,0.5,unsortedUncertainTeachers,1396.3774816946436
0,10,2,3,0.5,sortedUncertainTeachers,1447.9689869227661
0,10,2,3,0.5,unsortedPerfectTeachers,1399.6351104696028
0,10,2,3,0.5,sortedPerfectTeachers,1466.8357400267887
0,1,2,3,0.6,unsortedUncertainTeachers,1401.1584718258534
0,1,2,3,0.6,sortedUncertainTeachers,1401.1584718258541
0,1,2,3,0.6,unsortedPerfectTeachers,1413.9088684729945
0,1,2,3,0.6,sortedPerfectTeachers,1413.9088684729957
0,2,2,3,0.6,unsortedUncertainTeachers,1415.793708224641
0,2,2,3,0.6,sortedUncertainTeachers,1450.5467644375856
0,2,2,3,0.6,unsortedPerfectTeachers,1415.793708224641
0,2,2,3,0.6,sortedPerfectTeachers,1460.528873281908
0,3,2,3,0.6,unsortedUncertainTeachers,1414.6978784373978
0,3,2,3,0.6,sortedUncertainTeachers,1443.7154848377668
0,3,2,3,0.6,unsortedPerfectTeachers,1417.888149811143
0,3,2,3,0.6,sortedPerfectTeachers,1462.163355312411
0,5,2,3,0.6,unsortedUncertainTeachers,1419.2438861001428
0,5,2,3,0.6,sortedUncertainTeachers,1445.66481240465
0,5,2,3,0.6,unsortedPerfectTeachers,1419.2438861001428
0,5,2,3,0.6,sortedPerfectTeachers,1466.1491097975434
0,10,2,3,0.6,unsortedUncertainTeachers,1418.7967218804604
0,10,2,3,0.6,sortedUncertainTeachers,1452.4459151990156
0,10,2,3,0.6,unsortedPerfectTeachers,1421.2758539733634
0,10,2,3,0.6,sortedPerfectTeachers,1467.3719258509127
0,1,2,3,0.7,unsortedUncertainTeachers,1463.9088684729943
0,1,2,3,0.7,sortedUncertainTeachers,1463.9088684729938
0,1,2,3,0.7,unsortedPerfectTeachers,1463.9088684729943
0,1,2,3,0.7,sortedPerfectTeachers,1463.908868472994
0,2,2,3,0.7,unsortedUncertainTeachers,1463.9088684729952
0,2,2,3,0.7,sortedUncertainTeachers,1466.9294287468795
0,2,2,3,0.7,unsortedPerfectTeachers,1463.9088684729952
0,2,2,3,0.7,sortedPerfectTeachers,1472.0841643849499
0,3,2,3,0.7,unsortedUncertainTeachers,1463.908868472996
0,3,2,3,0.7,sortedUncertainTeachers,1469.2411553151223
0,3,2,3,0.7,unsortedPerfectTeachers,1463.908868472996
0,3,2,3,0.7,sortedPerfectTeachers,1476.8348368180662
0,5,2,3,0.7,unsortedUncertainTeachers,1463.908868472996
0,5,2,3,0.7,sortedUncertainTeachers,1464.2296799236137
0,5,2,3,0.7,unsortedPerfectTeachers,1463.908868472996
0,5,2,3,0.7,sortedPerfectTeachers,1478.189506301332
0,10,2,3,0.7,unsortedUncertainTeachers,1461.6997180398444
0,10,2,3,0.7,sortedUncertainTeachers,1470.4334484290362
0,10,2,3,0.7,unsortedPerfectTeachers,1463.9088684729954
0,10,2,3,0.7,sortedPerfectTeachers,1479.7917742126763
0,1,2,3,0.8,unsortedUncertainTeachers,1506.7660113301388
0,1,2,3,0.8,sortedUncertainTeachers,1506.7660113301379
0,1,2,3,0.8,unsortedPerfectTeachers,1506.7660113301388
0,1,2,3,0.8,sortedPerfectTeachers,1506.7660113301367
0,2,2,3,0.8,unsortedUncertainTeachers,1506.7660113301383
0,2,2,3,0.8,sortedUncertainTeachers,1506.7660113301386
0,2,2,3,0.8,unsortedPerfectTeachers,1506.7660113301383
0,2,2,3,0.8,sortedPerfectTeachers,1506.766011330138
0,3,2,3,0.8,unsortedUncertainTeachers,1506.766011330139
0,3,2,3,0.8,sortedUncertainTeachers,1506.766011330139
0,3,2,3,0.8,unsortedPerfectTeachers,1506.766011330139
0,3,2,3,0.8,sortedPerfectTeachers,1506.7660113301386
0,5,2,3,0.8,unsortedUncertainTeachers,1506.7660113301386
0,5,2,3,0.8,sortedUncertainTeachers,1498.5250316560407
0,5,2,3,0.8,unsortedPerfectTeachers,1506.7660113301386
0,5,2,3,0.8,sortedPerfectTeachers,1506.7660113301386
0,10,2,3,0.8,unsortedUncertainTeachers,1506.7660113301383
0,10,2,3,0.8,sortedUncertainTeachers,1505.6486257851336
0,10,2,3,0.8,unsortedPerfectTeachers,1506.7660113301383
0,10,2,3,0.8,sortedPerfectTeachers,1507.8849208239515
0,1,2,3,0.9,unsortedUncertainTeachers,1544.2660113301388
0,1,2,3,0.9,sortedUncertainTeachers,1544.2660113301379
0,1,2,3,0.9,unsortedPerfectTeachers,1544.2660113301388
0,1,2,3,0.9,sortedPerfectTeachers,1544.2660113301367
0,2,2,3,0.9,unsortedUncertainTeachers,1544.266011330138
0,2,2,3,0.9,sortedUncertainTeachers,1544.2660113301383
0,2,2,3,0.9,unsortedPerfectTeachers,1544.266011330138
0,2,2,3,0.9,sortedPerfectTeachers,1544.2660113301383
0,3,2,3,0.9,unsortedUncertainTeachers,1544.2660113301388
0,3,2,3,0.9,sortedUncertainTeachers,1544.266011330139
