numTeachers,numAssessments,numExamples,teacherMu,exponent,simType,studentID,priorAlpha,priorBeta,guessAlpha,guessBeta,oldDKL,numHeadsShown,newDKL
2,11,1,0.633,1,sortedUncertainTeachers,3,4,7,15,20,1.8219544254786633,1,1.2978694289213486
2,11,1,0.633,1,sortedUncertainTeachers,7,8,3,22,13,0.24354243681525167,1,0.4126046208178815
2,11,1,0.633,1,sortedUncertainTeachers,5,6,5,22,13,0.20363439284519158,0,0.5091204098647406
2,11,1,0.633,1,sortedUncertainTeachers,4,5,6,22,13,0.8100618551078456,0,1.2978694289213486
2,11,1,0.633,1,sortedUncertainTeachers,6,7,4,23,12,0.0026720386907017613,0,0.08501450439603975
2,11,1,0.633,1,sortedUncertainTeachers,8,9,2,25,10,1.0234093356724887,0,0.4126046208178815
2,11,1,0.633,1,sortedUncertainTeachers,9,10,1,32,3,2.614206450746054,0,1.3102545553315013
2,11,1,0.633,1,unsortedPerfectTeachers,0,1,10,1,1,8.07205361110994,1,6.161674253432733
2,11,1,0.633,1,unsortedPerfectTeachers,1,2,9,1,1,5.268401571511065,1,4.051169394393805
2,11,1,0.633,1,unsortedPerfectTeachers,2,3,8,1,1,3.2756797481285216,1,2.4639126791194252
2,11,1,0.633,1,unsortedPerfectTeachers,3,4,7,1,1,1.8219544254786633,1,1.2978694289213486
2,11,1,0.633,1,unsortedPerfectTeachers,4,5,6,1,1,0.8100618551078456,1,0.5091204098647406
2,11,1,0.633,1,unsortedPerfectTeachers,5,6,5,1,1,0.20363439284519158,0,0.5091204098647406
2,11,1,0.633,1,unsortedPerfectTeachers,6,7,4,1,1,0.0026720386907017613,0,0.08501450439603975
2,11,1,0.633,1,unsortedPerfectTeachers,7,8,3,1,1,0.24354243681525167,0,0.03820283006880931
2,11,1,0.633,1,unsortedPerfectTeachers,8,9,2,1,1,1.0234093356724887,0,0.4126046208178815
2,11,1,0.633,1,unsortedPerfectTeachers,9,10,1,1,1,2.614206450746054,0,1.3102545553315013
2,11,1,0.633,1,sortedPerfectTeachers,0,1,10,1,1,8.07205361110994,1,6.161674253432733
2,11,1,0.633,1,sortedPerfectTeachers,1,2,9,1,1,5.268401571511065,1,4.051169394393805
2,11,1,0.633,1,sortedPerfectTeachers,2,3,8,1,1,3.2756797481285216,1,2.4639126791194252
2,11,1,0.633,1,sortedPerfectTeachers,3,4,7,1,1,1.8219544254786633,1,1.2978694289213486
2,11,1,0.633,1,sortedPerfectTeachers,4,5,6,1,1,0.8100618551078456,1,0.5091204098647406
2,11,1,0.633,1,sortedPerfectTeachers,5,6,5,1,1,0.20363439284519158,0,0.5091204098647406
2,11,1,0.633,1,sortedPerfectTeachers,6,7,4,1,1,0.0026720386907017613,0,0.08501450439603975
2,11,1,0.633,1,sortedPerfectTeachers,7,8,3,1,1,0.24354243681525167,0,0.03820283006880931
2,11,1,0.633,1,sortedPerfectTeachers,8,9,2,1,1,1.0234093356724887,0,0.4126046208178815
2,11,1,0.633,1,sortedPerfectTeachers,9,10,1,1,1,2.614206450746054,0,1.3102545553315013
3,11,1,0.633,1,unsortedNaiveTeachers,0,1,10,1,1,8.07205361110994,1,6.161674253432733
3,11,1,0.633,1,unsortedNaiveTeachers,1,2,9,1,1,5.268401571511065,1,4.051169394393805
3,11,1,0.633,1,unsortedNaiveTeachers,2,3,8,1,1,3.2756797481285216,1,2.4639126791194252
3,11,1,0.633,1,unsortedNaiveTeachers,3,4,7,1,1,1.8219544254786633,1,1.2978694289213486
3,11,1,0.633,1,unsortedNaiveTeachers,4,5,6,1,1,0.8100618551078456,1,0.5091204098647406
3,11,1,0.633,1,unsortedNaiveTeachers,5,6,5,1,1,0.20363439284519158,1,0.08501450439603975
3,11,1,0.633,1,unsortedNaiveTeachers,6,7,4,1,1,0.0026720386907017613,1,0.03820283006880931
3,11,1,0.633,1,unsortedNaiveTeachers,7,8,3,1,1,0.24354243681525167,1,0.4126046208178815
3,11,1,0.633,1,unsortedNaiveTeachers,8,9,2,1,1,1.0234093356724887,1,1.3102545553315013
3,11,1,0.633,1,unsortedNaiveTeachers,9,10,1,1,1,2.614206450746054,1,3.006412186062892
3,11,1,0.633,1,unsortedUncertainTeachers,0,1,10,6,29,8.07205361110994,1,6.161674253432733
3,11,1,0.633,1,unsortedUncertainTeachers,1,2,9,5,30,5.268401571511065,1,4.051169394393805
3,11,1,0.633,1,unsortedUncertainTeachers,2,3,8,6,29,3.2756797481285216,1,2.4639126791194252
3,11,1,0.633,1,unsortedUncertainTeachers,3,4,7,15,20,1.8219544254786633,1,1.2978694289213486
3,11,1,0.633,1,unsortedUncertainTeachers,4,5,6,22,13,0.8100618551078456,1,0.5091204098647406
3,11,1,0.633,1,unsortedUncertainTeachers,5,6,5,22,13,0.20363439284519158,1,0.08501450439603975
3,11,1,0.633,1,unsortedUncertainTeachers,6,7,4,23,12,0.0026720386907017613,1,0.03820283006880931
3,11,1,0.633,1,unsortedUncertainTeachers,7,8,3,22,13,0.24354243681525167,0,0.03820283006880931
3,11,1,0.633,1,unsortedUncertainTeachers,8,9,2,25,10,1.0234093356724887,0,0.4126046208178815
3,11,1,0.633,1,unsortedUncertainTeachers,9,10,1,32,3,2.614206450746054,0,1.3102545553315013
3,11,1,0.633,1,sortedUncertainTeachers,1,2,9,5,30,5.268401571511065,1,4.051169394393805
3,11,1,0.633,1,sortedUncertainTeachers,2,3,8,6,29,3.2756797481285216,1,2.4639126791194252
3,11,1,0.633,1,sortedUncertainTeachers,0,1,10,6,29,8.07205361110994,1,6.161674253432733
3,11,1,0.633,1,sortedUncertainTeachers,3,4,7,15,20,1.8219544254786633,1,1.2978694289213486
3,11,1,0.633,1,sortedUncertainTeachers,7,8,3,22,13,0.24354243681525167,1,0.4126046208178815
3,11,1,0.633,1,sortedUncertainTeachers,5,6,5,22,13,0.20363439284519158,1,0.08501450439603975
3,11,1,0.633,1,sortedUncertainTeachers,4,5,6,22,13,0.8100618551078456,1,0.5091204098647406
3,11,1,0.633,1,sortedUncertainTeachers,6,7,4,23,12,0.0026720386907017613,0,0.08501450439603975
3,11,1,0.633,1,sortedUncertainTeachers,8,9,2,25,10,1.0234093356724887,0,0.4126046208178815
3,11,1,0.633,1,sortedUncertainTeachers,9,10,1,32,3,2.614206450746054,0,1.3102545553315013
3,11,1,0.633,1,unsortedPerfectTeachers,0,1,10,1,1,8.07205361110994,1,6.161674253432733
3,11,1,0.633,1,unsortedPerfectTeachers,1,2,9,1,1,5.268401571511065,1,4.051169394393805
3,11,1,0.633,1,unsortedPerfectTeachers,2,3,8,1,1,3.2756797481285216,1,2.4639126791194252
3,11,1,0.633,1,unsortedPerfectTeachers,3,4,7,1,1,1.8219544254786633,1,1.2978694289213486
3,11,1,0.633,1,unsortedPerfectTeachers,4,5,6,1,1,0.8100618551078456,1,0.5091204098647406
3,11,1,0.633,1,unsortedPerfectTeachers,5,6,5,1,1,0.20363439284519158,1,0.08501450439603975
3,11,1,0.633,1,unsortedPerfectTeachers,6,7,4,1,1,0.0026720386907017613,1,0.03820283006880931
3,11,1,0.633,1,unsortedPerfectTeachers,7,8,3,1,1,0.24354243681525167,0,0.03820283006880931
3,11,1,0.633,1,unsortedPerfectTeachers,8,9,2,1,1,1.0234093356724887,0,0.4126046208178815
3,11,1,0.633,1,unsortedPerfectTeachers,9,10,1,1,1,2.614206450746054,0,1.3102545553315013
3,11,1,0.633,1,sortedPerfectTeachers,0,1,10,1,1,8.07205361110994,1,6.161674253432733
3,11,1,0.633,1,sortedPerfectTeachers,1,2,9,1,1,5.268401571511065,1,4.051169394393805
3,11,1,0.633,1,sortedPerfectTeachers,2,3,8,1,1,3.2756797481285216,1,2.4639126791194252
3,11,1,0.633,1,sortedPerfectTeachers,3,4,7,1,1,1.8219544254786633,1,1.2978694289213486
3,11,1,0.633,1,sortedPerfectTeachers,4,5,6,1,1,0.8100618551078456,1,0.5091204098647406
3,11,1,0.633,1,sortedPerfectTeachers,5,6,5,1,1,0.20363439284519158,1,0.08501450439603975
3,11,1,0.633,1,sortedPerfectTeachers,6,7,4,1,1,0.0026720386907017613,1,0.03820283006880931
3,11,1,0.633,1,sortedPerfectTeachers,7,8,3,1,1,0.24354243681525167,0,0.03820283006880931
3,11,1,0.633,1,sortedPerfectTeachers,8,9,2,1,1,1.0234093356724887,0,0.4126046208178815
3,11,1,0.633,1,sortedPerfectTeachers,9,10,1,1,1,2.614206450746054,0,1.3102545553315013
5,11,1,0.633,1,unsortedNaiveTeachers,0,1,10,1,1,8.07205361110994,1,6.161674253432733
5,11,1,0.633,1,unsortedNaiveTeachers,1,2,9,1,1,5.268401571511065,1,4.051169394393805
5,11,1,0.633,1,unsortedNaiveTeachers,2,3,8,1,1,3.2756797481285216,1,2.4639126791194252
5,11,1,0.633,1,unsortedNaiveTeachers,3,4,7,1,1,1.8219544254786633,1,1.2978694289213486
5,11,1,0.633,1,unsortedNaiveTeachers,4,5,6,1,1,0.8100618551078456,1,0.5091204098647406
5,11,1,0.633,1,unsortedNaiveTeachers,5,6,5,1,1,0.20363439284519158,1,0.08501450439603975
5,11,1,0.633,1,unsortedNaiveTeachers,6,7,4,1,1,0.0026720386907017613,0,0.08501450439603975
5,11,1,0.633,1,unsortedNaiveTeachers,7,8,3,1,1,0.24354243681525167,0,0.03820283006880931
5,11,1,0.633,1,unsortedNaiveTeachers,8,9,2,1,1,1.0234093356724887,1,1.3102545553315013
5,11,1,0.633,1,unsortedNaiveTeachers,9,10,1,1,1,2.614206450746054,1,3.006412186062892
5,11,1,0.633,1,unsortedUncertainTeachers,0,1,10,6,29,8.07205361110994,1,6.161674253432733
5,11,1,0.633,1,unsortedUncertainTeachers,1,2,9,5,30,5.268401571511065,1,4.051169394393805
5,11,1,0.633,1,unsortedUncertainTeachers,2,3,8,6,29,3.2756797481285216,1,2.4639126791194252
5,11,1,0.633,1,unsortedUncertainTeachers,3,4,7,15,20,1.8219544254786633,1,1.2978694289213486
5,11,1,0.633,1,unsortedUncertainTeachers,4,5,6,22,13,0.8100618551078456,1,0.5091204098647406
5,11,1,0.633,1,unsortedUncertainTeachers,5,6,5,22,13,0.20363439284519158,1,0.08501450439603975
5,11,1,0.633,1,unsortedUncertainTeachers,6,7,4,23,12,0.0026720386907017613,1,0.03820283006880931
5,11,1,0.633,1,unsortedUncertainTeachers,7,8,3,22,13,0.24354243681525167,1,0.4126046208178815
5,11,1,0.633,1,unsortedUncertainTeachers,8,9,2,25,10,1.0234093356724887,0,0.4126046208178815
5,11,1,0.633,1,unsortedUncertainTeachers,9,10,1,32,3,2.614206450746054,0,1.3102545553315013
5,11,1,0.633,1,sortedUncertainTeachers,1,2,9,5,30,5.268401571511065,1,4.051169394393805
5,11,1,0.633,1,sortedUncertainTeachers,2,3,8,6,29,3.2756797481285216,1,2.4639126791194252
5,11,1,0.633,1,sortedUncertainTeachers,0,1,10,6,29,8.07205361110994,1,6.161674253432733
5,11,1,0.633,1,sortedUncertainTeachers,3,4,7,15,20,1.8219544254786633,1,1.2978694289213486
5,11,1,0.633,1,sortedUncertainTeachers,7,8,3,22,13,0.24354243681525167,1,0.4126046208178815
5,11,1,0.633,1,sortedUncertainTeachers,5,6,5,22,13,0.20363439284519158,1,0.08501450439603975
5,11,1,0.633,1,sortedUncertainTeachers,4,5,6,22,13,0.8100618551078456,1,0.5091204098647406
5,11,1,0.633,1,sortedUncertainTeachers,6,7,4,23,12,0.0026720386907017613,1,0.03820283006880931
5,11,1,0.633,1,sortedUncertainTeachers,8,9,2,25,10,1.0234093356724887,0,0.4126046208178815
5,11,1,0.633,1,sortedUncertainTeachers,9,10,1,32,3,2.614206450746054,0,1.3102545553315013
5,11,1,0.633,1,unsortedPerfectTeachers,0,1,10,1,1,8.07205361110994,1,6.161674253432733
5,11,1,0.633,1,unsortedPerfectTeachers,1,2,9,1,1,5.268401571511065,1,4.051169394393805
5,11,1,0.633,1,unsortedPerfectTeachers,2,3,8,1,1,3.2756797481285216,1,2.4639126791194252
5,11,1,0.633,1,unsortedPerfectTeachers,3,4,7,1,1,1.8219544254786633,1,1.2978694289213486
5,11,1,0.633,1,unsortedPerfectTeachers,4,5,6,1,1,0.8100618551078456,1,0.5091204098647406
5,11,1,0.633,1,unsortedPerfectTeachers,5,6,5,1,1,0.20363439284519158,1,0.08501450439603975
5,11,1,0.633,1,unsortedPerfectTeachers,6,7,4,1,1,0.0026720386907017613,0,0.08501450439603975
5,11,1,0.633,1,unsortedPerfectTeachers,7,8,3,1,1,0.24354243681525167,0,0.03820283006880931
5,11,1,0.633,1,unsortedPerfectTeachers,8,9,2,1,1,1.0234093356724887,0,0.4126046208178815
5,11,1,0.633,1,unsortedPerfectTeachers,9,10,1,1,1,2.614206450746054,0,1.3102545553315013
5,11,1,0.633,1,sortedPerfectTeachers,0,1,10,1,1,8.07205361110994,1,6.161674253432733
5,11,1,0.633,1,sortedPerfectTeachers,1,2,9,1,1,5.268401571511065,1,4.051169394393805
5,11,1,0.633,1,sortedPerfectTeachers,2,3,8,1,1,3.2756797481285216,1,2.4639126791194252
5,11,1,0.633,1,sortedPerfectTeachers,3,4,7,1,1,1.8219544254786633,1,1.2978694289213486
5,11,1,0.633,1,sortedPerfectTeachers,4,5,6,1,1,0.8100618551078456,1,0.5091204098647406
5,11,1,0.633,1,sortedPerfectTeachers,5,6,5,1,1,0.20363439284519158,1,0.08501450439603975
5,11,1,0.633,1,sortedPerfectTeachers,6,7,4,1,1,0.0026720386907017613,0,0.08501450439603975
5,11,1,0.633,1,sortedPerfectTeachers,7,8,3,1,1,0.24354243681525167,0,0.03820283006880931
5,11,1,0.633,1,sortedPerfectTeachers,8,9,2,1,1,1.0234093356724887,0,0.4126046208178815
5,11,1,0.633,1,sortedPerfectTeachers,9,10,1,1,1,2.614206450746054,0,1.3102545553315013
10,11,1,0.633,1,unsortedNaiveTeachers,0,1,10,1,1,8.07205361110994,1,6.161674253432733
10,11,1,0.633,1,unsortedNaiveTeachers,1,2,9,1,1,5.268401571511065,1,4.051169394393805
10,11,1,0.633,1,unsortedNaiveTeachers,2,3,8,1,1,3.2756797481285216,1,2.4639126791194252
10,11,1,0.633,1,unsortedNaiveTeachers,3,4,7,1,1,1.8219544254786633,1,1.2978694289213486
10,11,1,0.633,1,unsortedNaiveTeachers,4,5,6,1,1,0.8100618551078456,1,0.5091204098647406
10,11,1,0.633,1,unsortedNaiveTeachers,5,6,5,1,1,0.20363439284519158,0,0.5091204098647406
10,11,1,0.633,1,unsortedNaiveTeachers,6,7,4,1,1,0.0026720386907017613,1,0.03820283006880931
10,11,1,0.633,1,unsortedNaiveTeachers,7,8,3,1,1,0.24354243681525167,1,0.4126046208178815
10,11,1,0.633,1,unsortedNaiveTeachers,8,9,2,1,1,1.0234093356724887,0,0.4126046208178815
10,11,1,0.633,1,unsortedNaiveTeachers,9,10,1,1,1,2.614206450746054,1,3.006412186062892
10,11,1,0.633,1,unsortedUncertainTeachers,0,1,10,6,29,8.07205361110994,1,6.161674253432733
10,11,1,0.633,1,unsortedUncertainTeachers,1,2,9,5,30,5.268401571511065,1,4.051169394393805
10,11,1,0.633,1,unsortedUncertainTeachers,2,3,8,6,29,3.2756797481285216,1,2.4639126791194252
10,11,1,0.633,1,unsortedUncertainTeachers,3,4,7,15,20,1.8219544254786633,1,1.2978694289213486
10,11,1,0.633,1,unsortedUncertainTeachers,4,5,6,22,13,0.8100618551078456,1,0.5091204098647406
10,11,1,0.633,1,unsortedUncertainTeachers,5,6,5,22,13,0.20363439284519158,1,0.08501450439603975
10,11,1,0.633,1,unsortedUncertainTeachers,6,7,4,23,12,0.0026720386907017613,0,0.08501450439603975
10,11,1,0.633,1,unsortedUncertainTeachers,7,8,3,22,13,0.24354243681525167,1,0.4126046208178815
10,11,1,0.633,1,unsortedUncertainTeachers,8,9,2,25,10,1.0234093356724887,0,0.4126046208178815
10,11,1,0.633,1,unsortedUncertainTeachers,9,10,1,32,3,2.614206450746054,0,1.3102545553315013
10,11,1,0.633,1,sortedUncertainTeachers,1,2,9,5,30,5.268401571511065,1,4.051169394393805
10,11,1,0.633,1,sortedUncertainTeachers,2,3,8,6,29,3.2756797481285216,1,2.4639126791194252
10,11,1,0.633,1,sortedUncertainTeachers,0,1,10,6,29,8.07205361110994,1,6.161674253432733
10,11,1,0.633,1,sortedUncertainTeachers,3,4,7,15,20,1.8219544254786633,1,1.2978694289213486
10,11,1,0.633,1,sortedUncertainTeachers,7,8,3,22,13,0.24354243681525167,1,0.4126046208178815
10,11,1,0.633,1,sortedUncertainTeachers,5,6,5,22,13,0.20363439284519158,1,0.08501450439603975
10,11,1,0.633,1,sortedUncertainTeachers,4,5,6,22,13,0.8100618551078456,1,0.5091204098647406
10,11,1,0.633,1,sortedUncertainTeachers,6,7,4,23,12,0.0026720386907017613,0,0.08501450439603975
10,11,1,0.633,1,sortedUncertainTeachers,8,9,2,25,10,1.0234093356724887,0,0.4126046208178815
10,11,1,0.633,1,sortedUncertainTeachers,9,10,1,32,3,2.614206450746054,0,1.3102545553315013
10,11,1,0.633,1,unsortedPerfectTeachers,0,1,10,1,1,8.07205361110994,1,6.161674253432733
10,11,1,0.633,1,unsortedPerfectTeachers,1,2,9,1,1,5.268401571511065,1,4.051169394393805
10,11,1,0.633,1,unsortedPerfectTeachers,2,3,8,1,1,3.2756797481285216,1,2.4639126791194252
10,11,1,0.633,1,unsortedPerfectTeachers,3,4,7,1,1,1.8219544254786633,1,1.2978694289213486
10,11,1,0.633,1,unsortedPerfectTeachers,4,5,6,1,1,0.8100618551078456,1,0.5091204098647406
10,11,1,0.633,1,unsortedPerfectTeachers,5,6,5,1,1,0.20363439284519158,1,0.08501450439603975
10,11,1,0.633,1,unsortedPerfectTeachers,6,7,4,1,1,0.0026720386907017613,1,0.03820283006880931
10,11,1,0.633,1,unsortedPerfectTeachers,7,8,3,1,1,0.24354243681525167,0,0.03820283006880931
10,11,1,0.633,1,unsortedPerfectTeachers,8,9,2,1,1,1.0234093356724887,0,0.4126046208178815
10,11,1,0.633,1,unsortedPerfectTeachers,9,10,1,1,1,2.614206450746054,0,1.3102545553315013
10,11,1,0.633,1,sortedPerfectTeachers,0,1,10,1,1,8.07205361110994,1,6.161674253432733
10,11,1,0.633,1,sortedPerfectTeachers,1,2,9,1,1,5.268401571511065,1,4.051169394393805
10,11,1,0.633,1,sortedPerfectTeachers,2,3,8,1,1,3.2756797481285216,1,2.4639126791194252
10,11,1,0.633,1,sortedPerfectTeachers,3,4,7,1,1,1.8219544254786633,1,1.2978694289213486
10,11,1,0.633,1,sortedPerfectTeachers,4,5,6,1,1,0.8100618551078456,1,0.5091204098647406
10,11,1,0.633,1,sortedPerfectTeachers,5,6,5,1,1,0.20363439284519158,1,0.08501450439603975
10,11,1,0.633,1,sortedPerfectTeachers,6,7,4,1,1,0.0026720386907017613,1,0.03820283006880931
10,11,1,0.633,1,sortedPerfectTeachers,7,8,3,1,1,0.24354243681525167,0,0.03820283006880931
10,11,1,0.633,1,sortedPerfectTeachers,8,9,2,1,1,1.0234093356724887,0,0.4126046208178815
10,11,1,0.633,1,sortedPerfectTeachers,9,10,1,1,1,2.614206450746054,0,1.3102545553315013
1,11,1,0.667,1,unsortedNaiveTeachers,0,1,10,1,1,9.114193023880585,1,7.147261959087189
1,11,1,0.667,1,unsortedNaiveTeachers,1,2,9,1,1,6.141552296122795,1,4.867768411889346
1,11,1,0.667,1,unsortedNaiveTeachers,2,3,8,1,1,3.9798417845813323,1,3.1115230084560492
1,11,1,0.667,1,unsortedNaiveTeachers,3,4,7,1,1,2.357127773772559,1,1.7764910700990568
1,11,1,0.667,1,unsortedNaiveTeachers,4,5,6,1,1,1.1762465152428254,1,0.8187533628835331
1,11,1,0.667,1,unsortedNaiveTeachers,5,6,5,1,1,0.4008303648212552,1,0.22565876925591688
1,11,1,0.667,1,unsortedNaiveTeachers,6,7,4,1,1,0.030879322507849416,1,0.009858406769770234
1,11,1,0.667,1,unsortedNaiveTeachers,7,8,3,1,1,0.10276103247348356,1,0.21527150935992623
1,11,1,0.667,1,unsortedNaiveTeachers,8,9,2,1,1,0.7136392431718042,1,0.9439327557146298
1,11,1,0.667,1,unsortedNaiveTeachers,9,10,1,1,1,2.1354476700864535,1,2.4711016982871055
1,11,1,0.667,1,unsortedUncertainTeachers,0,1,10,6,29,9.114193023880585,1,7.147261959087189
1,11,1,0.667,1,unsortedUncertainTeachers,1,2,9,5,30,6.141552296122795,1,4.867768411889346
1,11,1,0.667,1,unsortedUncertainTeachers,2,3,8,6,29,3.9798417845813323,1,3.1115230084560492
1,11,1,0.667,1,unsortedUncertainTeachers,3,4,7,15,20,2.357127773772559,1,1.7764910700990568
1,11,1,0.667,1,unsortedUncertainTeachers,4,5,6,22,13,1.1762465152428254,1,0.8187533628835331
1,11,1,0.667,1,unsortedUncertainTeachers,5,6,5,22,13,0.4008303648212552,1,0.22565876925591688
1,11,1,0.667,1,unsortedUncertainTeachers,6,7,4,23,12,0.030879322507849416,1,0.009858406769770234
1,11,1,0.667,1,unsortedUncertainTeachers,7,8,3,22,13,0.10276103247348356,1,0.21527150935992623
1,11,1,0.667,1,unsortedUncertainTeachers,8,9,2,25,10,0.7136392431718042,1,0.9439327557146298
1,11,1,0.667,1,unsortedUncertainTeachers,9,10,1,32,3,2.1354476700864535,1,2.4711016982871055
1,11,1,0.667,1,sortedUncertainTeachers,1,2,9,5,30,6.141552296122795,1,4.867768411889346
1,11,1,0.667,1,sortedUncertainTeachers,2,3,8,6,29,3.9798417845813323,1,3.1115230084560492
1,11,1,0.667,1,sortedUncertainTeachers,0,1,10,6,29,9.114193023880585,1,7.147261959087189
1,11,1,0.667,1,sortedUncertainTeachers,3,4,7,15,20,2.357127773772559,1,1.7764910700990568
1,11,1,0.667,1,sortedUncertainTeachers,7,8,3,22,13,0.10276103247348356,1,0.21527150935992623
1,11,1,0.667,1,sortedUncertainTeachers,5,6,5,22,13,0.4008303648212552,1,0.22565876925591688
1,11,1,0.667,1,sortedUncertainTeachers,4,5,6,22,13,1.1762465152428254,1,0.8187533628835331
1,11,1,0.667,1,sortedUncertainTeachers,6,7,4,23,12,0.030879322507849416,1,0.009858406769770234
1,11,1,0.667,1,sortedUncertainTeachers,8,9,2,25,10,0.7136392431718042,1,0.9439327557146298
1,11,1,0.667,1,sortedUncertainTeachers,9,10,1,32,3,2.1354476700864535,1,2.4711016982871055
1,11,1,0.667,1,unsortedPerfectTeachers,0,1,10,1,1,9.114193023880585,1,7.147261959087189
1,11,1,0.667,1,unsortedPerfectTeachers,1,2,9,1,1,6.141552296122795,1,4.867768411889346
1,11,1,0.667,1,unsortedPerfectTeachers,2,3,8,1,1,3.9798417845813323,1,3.1115230084560492
1,11,1,0.667,1,unsortedPerfectTeachers,3,4,7,1,1,2.357127773772559,1,1.7764910700990568
1,11,1,0.667,1,unsortedPerfectTeachers,4,5,6,1,1,1.1762465152428254,1,0.8187533628835331
1,11,1,0.667,1,unsortedPerfectTeachers,5,6,5,1,1,0.4008303648212552,1,0.22565876925591688
1,11,1,0.667,1,unsortedPerfectTeachers,6,7,4,1,1,0.030879322507849416,1,0.009858406769770234
1,11,1,0.667,1,unsortedPerfectTeachers,7,8,3,1,1,0.10276103247348356,1,0.21527150935992623
1,11,1,0.667,1,unsortedPerfectTeachers,8,9,2,1,1,0.7136392431718042,1,0.9439327557146298
1,11,1,0.667,1,unsortedPerfectTeachers,9,10,1,1,1,2.1354476700864535,1,2.4711016982871055
1,11,1,0.667,1,sortedPerfectTeachers,0,1,10,1,1,9.114193023880585,1,7.147261959087189
1,11,1,0.667,1,sortedPerfectTeachers,1,2,9,1,1,6.141552296122795,1,4.867768411889346
1,11,1,0.667,1,sortedPerfectTeachers,2,3,8,1,1,3.9798417845813323,1,3.1115230084560492
1,11,1,0.667,1,sortedPerfectTeachers,3,4,7,1,1,2.357127773772559,1,1.7764910700990568
1,11,1,0.667,1,sortedPerfectTeachers,4,5,6,1,1,1.1762465152428254,1,0.8187533628835331
1,11,1,0.667,1,sortedPerfectTeachers,5,6,5,1,1,0.4008303648212552,1,0.22565876925591688
1,11,1,0.667,1,sortedPerfectTeachers,6,7,4,1,1,0.030879322507849416,1,0.009858406769770234
1,11,1,0.667,1,sortedPerfectTeachers,7,8,3,1,1,0.10276103247348356,1,0.21527150935992623
1,11,1,0.667,1,sortedPerfectTeachers,8,9,2,1,1,0.7136392431718042,1,0.9439327557146298
1,11,1,0.667,1,sortedPerfectTeachers,9,10,1,1,1,2.1354476700864535,1,2.4711016982871055
2,11,1,0.667,1,unsortedNaiveTeachers,0,1,10,1,1,9.114193023880585,1,7.147261959087189
2,11,1,0.667,1,unsortedNaiveTeachers,1,2,9,1,1,6.141552296122795,1,4.867768411889346
2,11,1,0.667,1,unsortedNaiveTeachers,2,3,8,1,1,3.9798417845813323,1,3.1115230084560492
2,11,1,0.667,1,unsortedNaiveTeachers,3,4,7,1,1,2.357127773772559,1,1.7764910700990568
2,11,1,0.667,1,unsortedNaiveTeachers,4,5,6,1,1,1.1762465152428254,1,0.8187533628835331
2,11,1,0.667,1,unsortedNaiveTeachers,5,6,5,1,1,0.4008303648212552,1,0.22565876925591688
2,11,1,0.667,1,unsortedNaiveTeachers,6,7,4,1,1,0.030879322507849416,1,0.009858406769770234
2,11,1,0.667,1,unsortedNaiveTeachers,7,8,3,1,1,0.10276103247348356,1,0.21527150935992623
2,11,1,0.667,1,unsortedNaiveTeachers,8,9,2,1,1,0.7136392431718042,1,0.9439327557146298
2,11,1,0.667,1,unsortedNaiveTeachers,9,10,1,1,1,2.1354476700864535,1,2.4711016982871055
2,11,1,0.667,1,unsortedUncertainTeachers,0,1,10,6,29,9.114193023880585,1,7.147261959087189
2,11,1,0.667,1,unsortedUncertainTeachers,1,2,9,5,30,6.141552296122795,1,4.867768411889346
2,11,1,0.667,1,unsortedUncertainTeachers,2,3,8,6,29,3.9798417845813323,1,3.1115230084560492
2,11,1,0.667,1,unsortedUncertainTeachers,3,4,7,15,20,2.357127773772559,1,1.7764910700990568
2,11,1,0.667,1,unsortedUncertainTeachers,4,5,6,22,13,1.1762465152428254,1,0.8187533628835331
2,11,1,0.667,1,unsortedUncertainTeachers,5,6,5,22,13,0.4008303648212552,0,0.8187533628835331
2,11,1,0.667,1,unsortedUncertainTeachers,6,7,4,23,12,0.030879322507849416,0,0.22565876925591688
2,11,1,0.667,1,unsortedUncertainTeachers,7,8,3,22,13,0.10276103247348356,0,0.009858406769770234
2,11,1,0.667,1,unsortedUncertainTeachers,8,9,2,25,10,0.7136392431718042,0,0.21527150935992623
2,11,1,0.667,1,unsortedUncertainTeachers,9,10,1,32,3,2.1354476700864535,0,0.9439327557146298
2,11,1,0.667,1,sortedUncertainTeachers,1,2,9,5,30,6.141552296122795,1,4.867768411889346
2,11,1,0.667,1,sortedUncertainTeachers,2,3,8,6,29,3.9798417845813323,1,3.1115230084560492
2,11,1,0.667,1,sortedUncertainTeachers,0,1,10,6,29,9.114193023880585,1,7.147261959087189
2,11,1,0.667,1,sortedUncertainTeachers,3,4,7,15,20,2.357127773772559,1,1.7764910700990568
2,11,1,0.667,1,sortedUncertainTeachers,7,8,3,22,13,0.10276103247348356,1,0.21527150935992623
2,11,1,0.667,1,sortedUncertainTeachers,5,6,5,22,13,0.4008303648212552,0,0.8187533628835331
2,11,1,0.667,1,sortedUncertainTeachers,4,5,6,22,13,1.1762465152428254,0,1.7764910700990568
2,11,1,0.667,1,sortedUncertainTeachers,6,7,4,23,12,0.030879322507849416,0,0.22565876925591688
2,11,1,0.667,1,sortedUncertainTeachers,8,9,2,25,10,0.7136392431718042,0,0.21527150935992623
2,11,1,0.667,1,sortedUncertainTeachers,9,10,1,32,3,2.1354476700864535,0,0.9439327557146298
